Date,iso3,CountryName,Region,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-02,ESP,Spain,Castilla y León,8,0,0,0,0,0,TRUE,TRUE
2020-03-02,ESP,Spain,Castilla-La Mancha,3,0,0,0,0,0,TRUE,TRUE
2020-03-02,ESP,Spain,Cataluña,17,0,0,0,0,0,TRUE,TRUE
2020-03-02,ESP,Spain,Comunidad de Madrid,32,0,0,0,0,0,TRUE,TRUE
2020-03-02,ESP,Spain,Comunidad Foral de Navarra,2,0,0,0,0,0,TRUE,TRUE
2020-03-02,ESP,Spain,Comunidad Valenciana,15,0,0,0,0,0,TRUE,TRUE
2020-03-02,ESP,Spain,Extremadura,6,0,0,0,0,0,TRUE,TRUE
2020-03-02,ESP,Spain,Illes Balears,1,0,0,0,0,0,TRUE,TRUE
2020-03-02,ESP,Spain,La Rioja,1,0,0,0,0,0,TRUE,TRUE
2020-03-02,ESP,Spain,País Vasco,10,0,0,0,0,0,TRUE,TRUE
2020-03-02,ESP,Spain,Principado de Asturias,1,0,0,0,0,0,TRUE,TRUE
2020-03-02,CHE,Switzerland,Aargau,2,0,0,2,0,0,FALSE,FALSE
2020-03-02,CHE,Switzerland,Basel City,3,0,0,3,0,0,FALSE,FALSE
2020-03-02,CHE,Switzerland,Basel Country,2,0,0,2,0,0,FALSE,FALSE
2020-03-02,CHE,Switzerland,Bern,4,0,0,4,0,0,FALSE,FALSE
2020-03-02,CHE,Switzerland,Fribourg,2,0,0,2,0,0,FALSE,FALSE
2020-03-02,CHE,Switzerland,Geneva,7,0,0,7,3,0,FALSE,FALSE
2020-03-02,CHE,Switzerland,Ticino,2,0,0,2,0,0,FALSE,FALSE
2020-03-02,CHE,Switzerland,Valais,3,0,0,3,4,0,FALSE,FALSE
2020-03-02,CHE,Switzerland,Zurich,2,0,0,2,0,0,FALSE,FALSE
2020-03-02,GBR,United Kingdom,East of England,3,0,0,0,0,0,FALSE,TRUE
2020-03-02,GBR,United Kingdom,England,10,0,0,0,0,0,FALSE,TRUE
2020-03-02,GBR,United Kingdom,London,4,0,0,0,0,0,FALSE,TRUE
2020-03-02,GBR,United Kingdom,Midlands,1,0,0,0,0,0,FALSE,TRUE
2020-03-02,GBR,United Kingdom,North East and Yorkshire,4,0,0,0,0,0,FALSE,TRUE
2020-03-02,GBR,United Kingdom,North West,1,0,0,0,0,0,FALSE,TRUE
2020-03-02,GBR,United Kingdom,Northern Ireland,1,0,0,0,0,0,FALSE,TRUE
2020-03-02,GBR,United Kingdom,Scotland,1,0,0,0,0,0,FALSE,TRUE
2020-03-02,GBR,United Kingdom,South East,10,0,0,0,0,0,FALSE,TRUE
2020-03-02,GBR,United Kingdom,South West,3,0,0,0,0,0,FALSE,TRUE
2020-03-02,GBR,United Kingdom,Wales,1,0,0,0,0,0,FALSE,TRUE
2020-03-03,FRA,France,Auvergne-Rhône-Alpes,40,0,0,40,0,0,TRUE,TRUE
2020-03-03,FRA,France,Bourgogne-Franche-Comté,13,0,0,13,0,0,TRUE,TRUE
2020-03-03,FRA,France,Bretagne,19,0,0,19,0,0,TRUE,TRUE
2020-03-03,FRA,France,Grand Est,13,0,0,13,0,0,TRUE,TRUE
2020-03-03,FRA,France,Guadeloupe,3,0,0,3,0,0,TRUE,TRUE
2020-03-03,FRA,France,Hauts-de-France,59,0,0,59,0,0,TRUE,TRUE
2020-03-03,FRA,France,Île-de-France,37,0,0,37,0,0,TRUE,TRUE
2020-03-03,FRA,France,Normandie,2,0,0,2,0,0,TRUE,TRUE
2020-03-03,FRA,France,Nouvelle-Aquitaine,4,0,0,4,0,0,TRUE,TRUE
2020-03-03,FRA,France,Occitanie,7,0,0,7,0,0,TRUE,TRUE
2020-03-03,FRA,France,Pays de la Loire,5,0,0,5,0,0,TRUE,TRUE
2020-03-03,FRA,France,Provence-Alpes-Côte d'Azur,10,0,0,10,0,0,TRUE,TRUE
2020-03-03,DEU,Germany,Baden-Württemberg,28,0,0,0,0,0,TRUE,TRUE
2020-03-03,DEU,Germany,Bayern,37,0,0,0,0,0,TRUE,TRUE
2020-03-03,DEU,Germany,Berlin,3,0,0,0,0,0,TRUE,TRUE
2020-03-03,DEU,Germany,Brandenburg,1,0,0,0,0,0,TRUE,TRUE
2020-03-03,DEU,Germany,Bremen,2,0,0,0,0,0,TRUE,TRUE
2020-03-03,DEU,Germany,Hamburg,2,0,0,0,0,0,TRUE,TRUE
2020-03-03,DEU,Germany,Hessen,12,0,0,0,0,0,TRUE,TRUE
2020-03-03,DEU,Germany,Niedersachsen,2,0,0,0,0,0,TRUE,TRUE
2020-03-03,DEU,Germany,Nordrhein-Westfalen,103,0,0,0,0,0,TRUE,TRUE
2020-03-03,DEU,Germany,Repatriierte,2,0,0,0,0,0,TRUE,TRUE
2020-03-03,DEU,Germany,Rheinland-Pfalz,2,0,0,0,0,0,TRUE,TRUE
2020-03-03,DEU,Germany,Sachsen,1,0,0,0,0,0,TRUE,TRUE
2020-03-03,DEU,Germany,Schleswig Holstein,2,0,0,0,0,0,TRUE,TRUE
2020-03-03,DEU,Germany,Thüringen,1,0,0,0,0,0,TRUE,TRUE
2020-03-03,ITA,Italy,Abruzzo,6,0,0,6,5,0,TRUE,TRUE
2020-03-03,ITA,Italy,Basilicata,1,0,0,1,0,0,TRUE,TRUE
2020-03-03,ITA,Italy,Bolzano,1,0,0,1,1,0,TRUE,TRUE
2020-03-03,ITA,Italy,Calabria,1,0,0,1,0,0,TRUE,TRUE
2020-03-03,ITA,Italy,Campania,30,0,0,30,11,0,TRUE,TRUE
2020-03-03,ITA,Italy,Emilia-Romagna,420,18,4,398,211,24,TRUE,TRUE
2020-03-03,ITA,Italy,Friuli Venezia Giulia,13,0,0,13,1,0,TRUE,TRUE
2020-03-03,ITA,Italy,Lazio,14,0,3,11,10,0,TRUE,TRUE
2020-03-03,ITA,Italy,Liguria,24,1,4,19,14,2,TRUE,TRUE
2020-03-03,ITA,Italy,Lombardia,1520,55,139,1326,865,167,TRUE,TRUE
2020-03-03,ITA,Italy,Marche,61,2,0,59,40,13,TRUE,TRUE
2020-03-03,ITA,Italy,Molise,3,0,0,3,3,0,TRUE,TRUE
2020-03-03,ITA,Italy,Piemonte,56,0,0,56,16,3,TRUE,TRUE
2020-03-03,ITA,Italy,Puglia,6,0,0,6,2,0,TRUE,TRUE
2020-03-03,ITA,Italy,Sardegna,1,0,0,1,1,0,TRUE,TRUE
2020-03-03,ITA,Italy,Sicilia,7,0,2,5,2,0,TRUE,TRUE
2020-03-03,ITA,Italy,Toscana,19,0,1,18,10,0,TRUE,TRUE
2020-03-03,ITA,Italy,Trento,4,0,0,4,1,0,TRUE,TRUE
2020-03-03,ITA,Italy,Umbria,8,0,0,8,2,1,TRUE,TRUE
2020-03-03,ITA,Italy,Veneto,307,3,7,297,68,19,TRUE,TRUE
2020-03-03,NLD,Netherlands,Drenthe,2,0,0,0,0,0,TRUE,TRUE
2020-03-03,NLD,Netherlands,North Brabant,12,0,0,0,0,0,TRUE,TRUE
2020-03-03,NLD,Netherlands,North Holland,4,0,0,0,0,0,TRUE,TRUE
2020-03-03,NLD,Netherlands,South Holland,3,0,0,0,0,0,TRUE,TRUE
2020-03-03,NLD,Netherlands,Utrecht,3,0,0,0,0,0,TRUE,TRUE
2020-03-03,PRT,Portugal,Centro,1,0,0,0,0,0,TRUE,TRUE
2020-03-03,PRT,Portugal,Lisbon,2,0,0,0,0,0,TRUE,TRUE
2020-03-03,PRT,Portugal,Norte,1,0,0,0,0,0,TRUE,TRUE
2020-03-03,ESP,Spain,Andalucía,13,0,0,0,0,0,TRUE,TRUE
2020-03-03,ESP,Spain,Canarias,7,0,0,0,0,0,TRUE,TRUE
2020-03-03,ESP,Spain,Cantabria,10,0,0,0,0,0,TRUE,TRUE
2020-03-03,ESP,Spain,Castilla y León,8,0,0,0,0,0,TRUE,TRUE
2020-03-03,ESP,Spain,Castilla-La Mancha,7,0,0,0,0,0,TRUE,TRUE
2020-03-03,ESP,Spain,Cataluña,18,0,0,0,0,0,TRUE,TRUE
2020-03-03,ESP,Spain,Comunidad de Madrid,46,0,0,0,0,0,TRUE,TRUE
2020-03-03,ESP,Spain,Comunidad Foral de Navarra,2,0,0,0,0,0,TRUE,TRUE
2020-03-03,ESP,Spain,Comunidad Valenciana,19,1,0,0,0,0,TRUE,TRUE
2020-03-03,ESP,Spain,Extremadura,6,0,0,0,0,0,TRUE,TRUE
2020-03-03,ESP,Spain,Illes Balears,2,0,0,0,0,0,TRUE,TRUE
2020-03-03,ESP,Spain,La Rioja,2,0,0,0,0,0,TRUE,TRUE
2020-03-03,ESP,Spain,País Vasco,13,0,0,0,0,0,TRUE,TRUE
2020-03-03,ESP,Spain,Principado de Asturias,2,0,0,0,0,0,TRUE,TRUE
2020-03-03,CHE,Switzerland,Aargau,6,0,0,6,0,0,FALSE,FALSE
2020-03-03,CHE,Switzerland,Basel City,3,0,0,3,0,0,FALSE,FALSE
2020-03-03,CHE,Switzerland,Basel Country,2,0,0,2,0,0,FALSE,FALSE
2020-03-03,CHE,Switzerland,Bern,4,0,0,4,0,0,FALSE,FALSE
2020-03-03,CHE,Switzerland,Fribourg,2,0,0,2,0,0,FALSE,FALSE
2020-03-03,CHE,Switzerland,Geneva,9,0,0,9,4,0,FALSE,FALSE
2020-03-03,CHE,Switzerland,Jura,1,0,0,1,0,0,FALSE,FALSE
2020-03-03,CHE,Switzerland,St. Gallen,1,0,0,1,0,0,FALSE,FALSE
2020-03-03,CHE,Switzerland,Ticino,4,0,0,4,0,0,FALSE,FALSE
2020-03-03,CHE,Switzerland,Valais,3,0,0,3,5,0,FALSE,FALSE
2020-03-03,CHE,Switzerland,Zug,1,0,0,1,0,0,FALSE,FALSE
2020-03-03,CHE,Switzerland,Zurich,9,0,0,9,0,0,FALSE,FALSE
2020-03-03,GBR,United Kingdom,East of England,3,0,0,0,0,0,FALSE,TRUE
2020-03-03,GBR,United Kingdom,England,22,0,0,0,0,0,FALSE,TRUE
2020-03-03,GBR,United Kingdom,London,4,0,0,0,0,0,FALSE,TRUE
2020-03-03,GBR,United Kingdom,Midlands,1,0,0,0,0,0,FALSE,TRUE
2020-03-03,GBR,United Kingdom,North East and Yorkshire,4,0,0,0,0,0,FALSE,TRUE
2020-03-03,GBR,United Kingdom,North West,1,0,0,0,0,0,FALSE,TRUE
2020-03-03,GBR,United Kingdom,Northern Ireland,1,0,0,0,0,0,FALSE,TRUE
2020-03-03,GBR,United Kingdom,Scotland,1,0,0,0,0,0,FALSE,TRUE
2020-03-03,GBR,United Kingdom,South East,10,0,0,0,0,0,FALSE,TRUE
2020-03-03,GBR,United Kingdom,South West,3,0,0,0,0,0,FALSE,TRUE
2020-03-03,GBR,United Kingdom,Wales,1,0,0,0,0,0,FALSE,TRUE
2020-03-04,FRA,France,Auvergne-Rhône-Alpes,49,0,0,49,0,0,TRUE,TRUE
2020-03-04,FRA,France,Bourgogne-Franche-Comté,16,0,0,16,0,0,TRUE,TRUE
2020-03-04,FRA,France,Bretagne,23,0,0,23,0,0,TRUE,TRUE
2020-03-04,FRA,France,Grand Est,38,0,0,38,0,0,TRUE,TRUE
2020-03-04,FRA,France,Hauts-de-France,65,0,0,65,0,0,TRUE,TRUE
2020-03-04,FRA,France,Île-de-France,55,0,0,55,0,0,TRUE,TRUE
2020-03-04,FRA,France,Normandie,2,0,0,2,0,0,TRUE,TRUE
2020-03-04,FRA,France,Nouvelle-Aquitaine,5,0,0,5,0,0,TRUE,TRUE
2020-03-04,FRA,France,Occitanie,9,0,0,9,0,0,TRUE,TRUE
2020-03-04,FRA,France,Pays de la Loire,7,0,0,7,0,0,TRUE,TRUE
2020-03-04,FRA,France,Provence-Alpes-Côte d'Azur,13,0,0,13,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,Baden-Württemberg,50,0,0,0,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,Bayern,48,0,0,0,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,Berlin,7,0,0,0,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,Brandenburg,1,0,0,0,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,Bremen,3,0,0,0,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,Hamburg,3,0,0,0,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,Hessen,12,0,0,0,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,Mecklenburg-Vorpommern,4,0,0,0,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,Niedersachsen,7,0,0,0,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,Nordrhein-Westfalen,115,0,0,0,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,NOT SPECIFIED,0,0,16,-16,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,Rheinland-Pfalz,7,0,0,0,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,Saarland,1,0,0,0,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,Sachsen,1,0,0,0,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,Schleswig Holstein,2,0,0,0,0,0,TRUE,TRUE
2020-03-04,DEU,Germany,Thüringen,1,0,0,0,0,0,TRUE,TRUE
2020-03-04,HUN,Hungary,Hungary,2,0,0,2,0,0,TRUE,TRUE
2020-03-04,ITA,Italy,Abruzzo,7,0,0,7,7,0,TRUE,TRUE
2020-03-04,ITA,Italy,Basilicata,1,0,0,1,0,0,TRUE,TRUE
2020-03-04,ITA,Italy,Bolzano,1,0,0,1,1,0,TRUE,TRUE
2020-03-04,ITA,Italy,Calabria,1,0,0,1,0,0,TRUE,TRUE
2020-03-04,ITA,Italy,Campania,31,0,0,31,11,0,TRUE,TRUE
2020-03-04,ITA,Italy,Emilia-Romagna,544,22,6,516,282,26,TRUE,TRUE
2020-03-04,ITA,Italy,Friuli Venezia Giulia,18,0,0,18,3,0,TRUE,TRUE
2020-03-04,ITA,Italy,Lazio,30,0,3,27,18,3,TRUE,TRUE
2020-03-04,ITA,Italy,Liguria,26,1,4,21,13,3,TRUE,TRUE
2020-03-04,ITA,Italy,Lombardia,1820,73,250,1497,1086,209,TRUE,TRUE
2020-03-04,ITA,Italy,Marche,84,4,0,80,49,15,TRUE,TRUE
2020-03-04,ITA,Italy,Molise,3,0,0,3,3,0,TRUE,TRUE
2020-03-04,ITA,Italy,Piemonte,82,0,0,82,39,13,TRUE,TRUE
2020-03-04,ITA,Italy,Puglia,9,1,1,7,4,0,TRUE,TRUE
2020-03-04,ITA,Italy,Sardegna,2,0,0,2,1,0,TRUE,TRUE
2020-03-04,ITA,Italy,Sicilia,18,0,2,16,5,0,TRUE,TRUE
2020-03-04,ITA,Italy,Toscana,38,0,1,37,17,2,TRUE,TRUE
2020-03-04,ITA,Italy,Trento,5,0,0,5,1,0,TRUE,TRUE
2020-03-04,ITA,Italy,Umbria,9,0,0,9,2,1,TRUE,TRUE
2020-03-04,ITA,Italy,Veneto,360,6,9,345,99,23,TRUE,TRUE
2020-03-04,NLD,Netherlands,Drenthe,2,0,0,0,0,0,TRUE,TRUE
2020-03-04,NLD,Netherlands,Gelderland,1,0,0,0,0,0,TRUE,TRUE
2020-03-04,NLD,Netherlands,North Brabant,17,0,0,0,0,0,TRUE,TRUE
2020-03-04,NLD,Netherlands,North Holland,8,0,0,0,0,0,TRUE,TRUE
2020-03-04,NLD,Netherlands,South Holland,7,0,0,0,0,0,TRUE,TRUE
2020-03-04,NLD,Netherlands,Utrecht,3,0,0,0,0,0,TRUE,TRUE
2020-03-04,PRT,Portugal,Centro,1,0,0,0,0,0,TRUE,TRUE
2020-03-04,PRT,Portugal,Lisbon,2,0,0,0,0,0,TRUE,TRUE
2020-03-04,PRT,Portugal,Norte,3,0,0,0,0,0,TRUE,TRUE
2020-03-04,ESP,Spain,Andalucía,13,0,0,13,0,1,TRUE,TRUE
2020-03-04,ESP,Spain,Aragón,0,0,2,-2,0,0,TRUE,TRUE
2020-03-04,ESP,Spain,Canarias,7,0,0,7,0,0,TRUE,TRUE
2020-03-04,ESP,Spain,Cantabria,10,0,0,10,0,0,TRUE,TRUE
2020-03-04,ESP,Spain,Castilla y León,11,0,0,11,0,1,TRUE,TRUE
2020-03-04,ESP,Spain,Castilla-La Mancha,12,0,0,12,0,1,TRUE,TRUE
2020-03-04,ESP,Spain,Cataluña,15,0,0,15,0,0,TRUE,TRUE
2020-03-04,ESP,Spain,Ciudad Autónoma de Ceuta,0,0,19,-19,0,0,TRUE,TRUE
2020-03-04,ESP,Spain,Comunidad de Madrid,70,0,0,70,0,2,TRUE,TRUE
2020-03-04,ESP,Spain,Comunidad Foral de Navarra,3,0,0,3,0,1,TRUE,TRUE
2020-03-04,ESP,Spain,Comunidad Valenciana,19,1,0,18,0,0,TRUE,TRUE
2020-03-04,ESP,Spain,Extremadura,6,0,0,6,0,0,TRUE,TRUE
2020-03-04,ESP,Spain,Galicia,1,0,0,1,0,0,TRUE,TRUE
2020-03-04,ESP,Spain,Illes Balears,5,0,0,5,0,0,TRUE,TRUE
2020-03-04,ESP,Spain,La Rioja,7,0,0,7,0,0,TRUE,TRUE
2020-03-04,ESP,Spain,País Vasco,17,0,0,17,0,0,TRUE,TRUE
2020-03-04,ESP,Spain,Principado de Asturias,2,0,0,2,0,1,TRUE,TRUE
2020-03-04,ESP,Spain,Región de Murcia,0,0,3,-3,0,0,TRUE,TRUE
2020-03-04,CHE,Switzerland,Aargau,7,0,0,7,0,0,FALSE,FALSE
2020-03-04,CHE,Switzerland,Basel City,3,0,0,3,0,0,FALSE,FALSE
2020-03-04,CHE,Switzerland,Basel Country,2,0,0,2,0,0,FALSE,FALSE
2020-03-04,CHE,Switzerland,Bern,6,0,0,6,0,0,FALSE,FALSE
2020-03-04,CHE,Switzerland,Fribourg,4,0,0,4,0,0,FALSE,FALSE
2020-03-04,CHE,Switzerland,Geneva,9,0,0,9,4,0,FALSE,FALSE
2020-03-04,CHE,Switzerland,Jura,1,0,0,1,0,0,FALSE,FALSE
2020-03-04,CHE,Switzerland,Liechtenstein,1,0,0,1,0,0,FALSE,FALSE
2020-03-04,CHE,Switzerland,Schaffhausen,1,0,0,1,0,0,FALSE,FALSE
2020-03-04,CHE,Switzerland,St. Gallen,3,0,0,3,1,0,FALSE,FALSE
2020-03-04,CHE,Switzerland,Ticino,5,0,0,5,0,0,FALSE,FALSE
2020-03-04,CHE,Switzerland,Valais,4,0,0,4,6,0,FALSE,FALSE
2020-03-04,CHE,Switzerland,Zug,1,0,0,1,0,0,FALSE,FALSE
2020-03-04,CHE,Switzerland,Zurich,9,0,0,9,0,0,FALSE,FALSE
2020-03-04,GBR,United Kingdom,East of England,3,0,0,0,0,0,FALSE,TRUE
2020-03-04,GBR,United Kingdom,England,54,0,0,0,0,0,FALSE,TRUE
2020-03-04,GBR,United Kingdom,London,4,0,0,0,0,0,FALSE,TRUE
2020-03-04,GBR,United Kingdom,Midlands,1,0,0,0,0,0,FALSE,TRUE
2020-03-04,GBR,United Kingdom,North East and Yorkshire,4,0,0,0,0,0,FALSE,TRUE
2020-03-04,GBR,United Kingdom,North West,1,0,0,0,0,0,FALSE,TRUE
2020-03-04,GBR,United Kingdom,Northern Ireland,3,0,0,0,0,0,FALSE,TRUE
2020-03-04,GBR,United Kingdom,Scotland,3,0,0,0,0,0,FALSE,TRUE
2020-03-04,GBR,United Kingdom,South East,10,0,0,0,0,0,FALSE,TRUE
2020-03-04,GBR,United Kingdom,South West,3,0,0,0,0,0,FALSE,TRUE
2020-03-04,GBR,United Kingdom,Wales,1,0,0,0,0,0,FALSE,TRUE
2020-03-05,AUT,Austria,Kärnten,1,0,0,0,0,0,TRUE,TRUE
2020-03-05,AUT,Austria,Niederösterreich,13,0,0,0,0,0,TRUE,TRUE
2020-03-05,AUT,Austria,Salzburg,4,0,0,0,0,0,TRUE,TRUE
2020-03-05,AUT,Austria,Steiermark,4,0,0,0,0,0,TRUE,TRUE
2020-03-05,AUT,Austria,Tirol,3,0,0,0,0,0,TRUE,TRUE
2020-03-05,AUT,Austria,Wien,16,0,0,0,0,0,TRUE,TRUE
2020-03-05,BEL,Belgium,Brussels,6,0,0,0,0,0,TRUE,TRUE
2020-03-05,BEL,Belgium,Flanders,54,0,0,0,0,0,TRUE,TRUE
2020-03-05,BEL,Belgium,Wallonia,14,0,0,0,0,0,TRUE,TRUE
2020-03-05,FRA,France,Auvergne-Rhône-Alpes,64,0,0,64,0,0,TRUE,TRUE
2020-03-05,FRA,France,Bourgogne-Franche-Comté,39,0,0,39,0,0,TRUE,TRUE
2020-03-05,FRA,France,Bretagne,29,0,0,29,0,0,TRUE,TRUE
2020-03-05,FRA,France,Centre-Val de Loire,2,0,0,2,0,0,TRUE,TRUE
2020-03-05,FRA,France,Corse,3,0,0,3,0,0,TRUE,TRUE
2020-03-05,FRA,France,Grand Est,77,0,0,77,0,0,TRUE,TRUE
2020-03-05,FRA,France,Guyane,5,0,0,5,0,0,TRUE,TRUE
2020-03-05,FRA,France,Hauts-de-France,74,0,0,74,0,0,TRUE,TRUE
2020-03-05,FRA,France,Île-de-France,76,0,0,76,0,0,TRUE,TRUE
2020-03-05,FRA,France,Normandie,6,0,0,6,0,0,TRUE,TRUE
2020-03-05,FRA,France,Nouvelle-Aquitaine,8,0,0,8,0,0,TRUE,TRUE
2020-03-05,FRA,France,Occitanie,11,0,0,11,0,0,TRUE,TRUE
2020-03-05,FRA,France,Pays de la Loire,8,0,0,8,0,0,TRUE,TRUE
2020-03-05,FRA,France,Provence-Alpes-Côte d'Azur,18,0,0,18,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,Baden-Württemberg,73,0,0,0,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,Bayern,70,0,0,0,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,Berlin,13,0,0,0,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,Brandenburg,1,0,0,0,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,Bremen,3,0,0,0,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,Hamburg,5,0,0,0,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,Hessen,14,0,0,0,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,Mecklenburg-Vorpommern,4,0,0,0,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,Niedersachsen,18,0,0,0,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,Nordrhein-Westfalen,181,0,0,0,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,NOT SPECIFIED,0,0,25,-25,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,Rheinland-Pfalz,8,0,0,0,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,Saarland,1,0,0,0,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,Sachsen,1,0,0,0,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,Schleswig Holstein,7,0,0,0,0,0,TRUE,TRUE
2020-03-05,DEU,Germany,Thüringen,1,0,0,0,0,0,TRUE,TRUE
2020-03-05,HUN,Hungary,Hungary,4,0,0,4,0,0,TRUE,TRUE
2020-03-05,HUN,Hungary,NOT SPECIFIED,0,0,0,0,0,0,TRUE,TRUE
2020-03-05,ITA,Italy,Abruzzo,8,0,0,8,8,0,TRUE,TRUE
2020-03-05,ITA,Italy,Basilicata,1,0,0,1,0,0,TRUE,TRUE
2020-03-05,ITA,Italy,Bolzano,1,0,0,1,1,0,TRUE,TRUE
2020-03-05,ITA,Italy,Calabria,2,0,0,2,1,0,TRUE,TRUE
2020-03-05,ITA,Italy,Campania,45,0,0,45,12,0,TRUE,TRUE
2020-03-05,ITA,Italy,Emilia-Romagna,698,30,10,658,359,32,TRUE,TRUE
2020-03-05,ITA,Italy,Friuli Venezia Giulia,21,0,0,21,4,0,TRUE,TRUE
2020-03-05,ITA,Italy,Lazio,44,0,3,41,27,7,TRUE,TRUE
2020-03-05,ITA,Italy,Liguria,28,3,4,21,14,3,TRUE,TRUE
2020-03-05,ITA,Italy,Lombardia,2251,98,376,1777,1413,244,TRUE,TRUE
2020-03-05,ITA,Italy,Marche,124,4,0,120,76,19,TRUE,TRUE
2020-03-05,ITA,Italy,Molise,7,0,0,7,4,0,TRUE,TRUE
2020-03-05,ITA,Italy,Piemonte,108,2,0,106,60,17,TRUE,TRUE
2020-03-05,ITA,Italy,Puglia,14,1,1,12,6,1,TRUE,TRUE
2020-03-05,ITA,Italy,Sardegna,2,0,0,2,2,0,TRUE,TRUE
2020-03-05,ITA,Italy,Sicilia,18,0,2,16,5,0,TRUE,TRUE
2020-03-05,ITA,Italy,Toscana,61,0,1,60,29,3,TRUE,TRUE
2020-03-05,ITA,Italy,Trento,7,0,0,7,2,0,TRUE,TRUE
2020-03-05,ITA,Italy,Umbria,9,0,0,9,2,1,TRUE,TRUE
2020-03-05,ITA,Italy,Valle d'Aosta,2,0,0,2,0,0,TRUE,TRUE
2020-03-05,ITA,Italy,Veneto,407,10,17,380,116,24,TRUE,TRUE
2020-03-05,LIE,Liechtenstein,Liechtenstein,1,0,0,1,0,0,FALSE,FALSE
2020-03-05,NLD,Netherlands,Drenthe,3,0,0,0,0,0,TRUE,TRUE
2020-03-05,NLD,Netherlands,Flevoland,1,0,0,0,0,0,TRUE,TRUE
2020-03-05,NLD,Netherlands,Gelderland,2,0,0,0,0,0,TRUE,TRUE
2020-03-05,NLD,Netherlands,Limburg,2,0,0,0,0,0,TRUE,TRUE
2020-03-05,NLD,Netherlands,North Brabant,24,0,0,0,0,0,TRUE,TRUE
2020-03-05,NLD,Netherlands,North Holland,10,0,0,0,0,0,TRUE,TRUE
2020-03-05,NLD,Netherlands,NOT SPECIFIED,4,0,0,0,0,0,TRUE,TRUE
2020-03-05,NLD,Netherlands,Overijssel,1,0,0,0,0,0,TRUE,TRUE
2020-03-05,NLD,Netherlands,South Holland,12,0,0,0,0,0,TRUE,TRUE
2020-03-05,NLD,Netherlands,Utrecht,23,0,0,0,0,0,TRUE,TRUE
2020-03-05,PRT,Portugal,Centro,1,0,0,0,0,0,TRUE,TRUE
2020-03-05,PRT,Portugal,Lisbon,3,0,0,0,0,0,TRUE,TRUE
2020-03-05,PRT,Portugal,Norte,5,0,0,0,0,0,TRUE,TRUE
2020-03-05,ESP,Spain,Andalucía,12,0,0,12,0,1,TRUE,TRUE
2020-03-05,ESP,Spain,Aragón,1,0,0,1,0,1,TRUE,TRUE
2020-03-05,ESP,Spain,Canarias,8,0,0,8,0,0,TRUE,TRUE
2020-03-05,ESP,Spain,Cantabria,10,0,0,10,0,0,TRUE,TRUE
2020-03-05,ESP,Spain,Castilla y León,11,0,0,11,0,1,TRUE,TRUE
2020-03-05,ESP,Spain,Castilla-La Mancha,13,0,0,13,0,1,TRUE,TRUE
2020-03-05,ESP,Spain,Cataluña,24,0,0,24,0,0,TRUE,TRUE
2020-03-05,ESP,Spain,Comunidad de Madrid,90,1,0,89,0,2,TRUE,TRUE
2020-03-05,ESP,Spain,Comunidad Foral de Navarra,3,0,0,3,0,1,TRUE,TRUE
2020-03-05,ESP,Spain,Comunidad Valenciana,19,1,0,18,0,0,TRUE,TRUE
2020-03-05,ESP,Spain,Extremadura,6,0,0,6,0,0,TRUE,TRUE
2020-03-05,ESP,Spain,Galicia,1,0,0,1,0,0,TRUE,TRUE
2020-03-05,ESP,Spain,Illes Balears,6,0,0,6,0,0,TRUE,TRUE
2020-03-05,ESP,Spain,La Rioja,11,0,0,11,0,0,TRUE,TRUE
2020-03-05,ESP,Spain,País Vasco,17,1,0,16,0,0,TRUE,TRUE
